Epoch: 0/900, loss: 0, correct: 0
Epoch: 10/900, loss: 69.24645281963234, correct: 57
Epoch: 20/900, loss: 65.3715454777459, correct: 67
Epoch: 30/900, loss: 64.44473639056366, correct: 65
Epoch: 40/900, loss: 63.894996224147754, correct: 65
Epoch: 50/900, loss: 63.42499800814256, correct: 65
Epoch: 60/900, loss: 62.976315102982966, correct: 65
Epoch: 70/900, loss: 62.58567522953535, correct: 68
Epoch: 80/900, loss: 62.22878273299897, correct: 69
Epoch: 90/900, loss: 61.88711689355375, correct: 69
Epoch: 100/900, loss: 61.58227677506755, correct: 71
Epoch: 110/900, loss: 61.266198034781944, correct: 70
Epoch: 120/900, loss: 60.93865978610236, correct: 70
Epoch: 130/900, loss: 60.61055747395527, correct: 69
Epoch: 140/900, loss: 60.28383555377061, correct: 69
Epoch: 150/900, loss: 59.968276727724025, correct: 69
Epoch: 160/900, loss: 59.64589777195292, correct: 69
Epoch: 170/900, loss: 59.31605415973747, correct: 69
Epoch: 180/900, loss: 58.98168097108073, correct: 69
Epoch: 190/900, loss: 58.63739438124986, correct: 70
Epoch: 200/900, loss: 58.28377703721561, correct: 70
Epoch: 210/900, loss: 57.91586858272727, correct: 70
Epoch: 220/900, loss: 57.51912492952042, correct: 70
Epoch: 230/900, loss: 57.108279887895556, correct: 70
Epoch: 240/900, loss: 56.64652982614088, correct: 70
Epoch: 250/900, loss: 56.186446378071714, correct: 70
Epoch: 260/900, loss: 55.714854810481164, correct: 70
Epoch: 270/900, loss: 55.1625036691266, correct: 71
Epoch: 280/900, loss: 54.59859604942332, correct: 72
Epoch: 290/900, loss: 54.02445179701019, correct: 73
Epoch: 300/900, loss: 53.449332241652435, correct: 74
Epoch: 310/900, loss: 52.8632396926137, correct: 74
Epoch: 320/900, loss: 52.25619991412607, correct: 74
Epoch: 330/900, loss: 51.605921057431985, correct: 74
Epoch: 340/900, loss: 50.95424769060945, correct: 74
Epoch: 350/900, loss: 50.294374435952555, correct: 74
Epoch: 360/900, loss: 49.5911576681856, correct: 76
Epoch: 370/900, loss: 48.85559419992374, correct: 76
Epoch: 380/900, loss: 48.10554393193734, correct: 76
Epoch: 390/900, loss: 47.33956375083074, correct: 77
Epoch: 400/900, loss: 46.547645164637146, correct: 78
Epoch: 410/900, loss: 45.72079434788494, correct: 79
Epoch: 420/900, loss: 44.917178450608816, correct: 80
Epoch: 430/900, loss: 44.11513476639981, correct: 81
Epoch: 440/900, loss: 43.275454769189025, correct: 82
Epoch: 450/900, loss: 42.43235419282871, correct: 83
Epoch: 460/900, loss: 41.562535720442945, correct: 84
Epoch: 470/900, loss: 40.63590816355627, correct: 84
Epoch: 480/900, loss: 39.68348836742516, correct: 87
Epoch: 490/900, loss: 38.77767540790411, correct: 88
Epoch: 500/900, loss: 37.91196012983504, correct: 88
Epoch: 510/900, loss: 37.06084261462365, correct: 88
Epoch: 520/900, loss: 36.225263743517594, correct: 89
Epoch: 530/900, loss: 35.41399194297429, correct: 89
Epoch: 540/900, loss: 34.649760122523745, correct: 89
Epoch: 550/900, loss: 33.911375320476935, correct: 89
Epoch: 560/900, loss: 33.177598257173045, correct: 89
Epoch: 570/900, loss: 32.40261360033038, correct: 89
Epoch: 580/900, loss: 31.58518132107028, correct: 89
Epoch: 590/900, loss: 30.827953483534213, correct: 92
Epoch: 600/900, loss: 30.129426636079046, correct: 92
Epoch: 610/900, loss: 29.489101572417717, correct: 92
Epoch: 620/900, loss: 28.890110437255554, correct: 92
Epoch: 630/900, loss: 28.32277314300015, correct: 92
Epoch: 640/900, loss: 27.773297290789117, correct: 92
Epoch: 650/900, loss: 27.240203379578464, correct: 92
Epoch: 660/900, loss: 26.7303735001437, correct: 94
Epoch: 670/900, loss: 26.23871568022597, correct: 94
Epoch: 680/900, loss: 25.75525339591406, correct: 95
Epoch: 690/900, loss: 25.285318301220347, correct: 95
Epoch: 700/900, loss: 24.833710790648976, correct: 96
Epoch: 710/900, loss: 24.401711088460956, correct: 96
Epoch: 720/900, loss: 23.984781612365865, correct: 96
Epoch: 730/900, loss: 23.582047187455952, correct: 96
Epoch: 740/900, loss: 23.19449834894679, correct: 96
Epoch: 750/900, loss: 22.828190795824845, correct: 96
Epoch: 760/900, loss: 22.479066006472692, correct: 96
Epoch: 770/900, loss: 22.142745479726724, correct: 96
Epoch: 780/900, loss: 21.81883850471176, correct: 96
Epoch: 790/900, loss: 21.50608319348911, correct: 96
Epoch: 800/900, loss: 21.204328434508156, correct: 96
Epoch: 810/900, loss: 20.912649284921272, correct: 96
Epoch: 820/900, loss: 20.62919844319022, correct: 96
Epoch: 830/900, loss: 20.353650595398577, correct: 96
Epoch: 840/900, loss: 20.0867309145287, correct: 96
Epoch: 850/900, loss: 19.828641945955102, correct: 96
Epoch: 860/900, loss: 19.57877003763178, correct: 96
Epoch: 870/900, loss: 19.336731055462252, correct: 96
Epoch: 880/900, loss: 19.102209692455226, correct: 96
Epoch: 890/900, loss: 18.874679191910253, correct: 96
Epoch: 900/900, loss: 18.65428764617787, correct: 96
